pharmacy_name,medicine_name,quantity,latitude,longitude,last_reported,availability_status
LifePharm Pharmacy 6,Amoxicillin,131,28.627315,77.180916,2026-05-25,Available
LifePharm Pharmacy 6,Insulin,14,28.627315,77.180916,2026-05-19,Available
CityMed Pharmacy 18,Paracetamol,0,28.577454,77.299459,2026-06-17,Not Available
LifePharm Pharmacy 2,Azithromycin,92,28.486499,77.139335,2026-06-04,Available
LifePharm Pharmacy 2,Omeprazole,2,28.486499,77.139335,2026-05-24,Not Available
HealthCare Pharmacy 32,Omeprazole,4,28.607739,77.293636,2026-06-23,Not Available
MedPlus Pharmacy 59,Cetirizine,6,28.601178,77.163788,2026-06-07,Not Available
HealthCare Pharmacy 76,Paracetamol,1,28.642231,77.136801,2026-06-10,Not Available
MedPlus Pharmacy 5,Azithromycin,144,28.682267,77.135655,2026-06-08,Available
LifePharm Pharmacy 73,Metformin,117,28.707231,77.160315,2026-06-11,Available
Wellness Pharmacy 71,Azithromycin,113,28.594247,77.20931,2026-06-08,Available
CityMed Pharmacy 50,ORS,0,28.737165,77.205432,2026-06-22,Not Available
LifePharm Pharmacy 4,ORS,4,28.540339,77.178118,2026-06-14,Not Available
Wellness Pharmacy 71,Metformin,6,28.594247,77.20931,2026-06-18,Not Available
MediStore Pharmacy 34,Azithromycin,133,28.559417,77.227138,2026-05-25,Available
CityMed Pharmacy 50,Insulin,126,28.737165,77.205432,2026-05-14,Available
LifePharm Pharmacy 113,Cetirizine,1,28.741835,77.068541,2026-06-06,Available
HealthCare Pharmacy 76,Insulin,3,28.642231,77.136801,2026-06-05,Not Available
Wellness Pharmacy 30,Amoxicillin,26,28.540586,77.26005,2026-05-12,Available
LifePharm Pharmacy 93,Metformin,117,28.588119,77.176909,2026-05-26,Available
PharmaHub Pharmacy 114,Omeprazole,1,28.667436,77.314028,2026-06-07,Not Available
Wellness Pharmacy 67,Metformin,35,28.690297,77.31233,2026-06-17,Available
Apollo Pharmacy 110,Azithromycin,2,28.697438,77.358119,2026-05-18,Not Available
HealthCare Pharmacy 17,Omeprazole,147,28.541302,77.213686,2026-06-17,Available
GreenCross Pharmacy 58,Insulin,7,28.514738,77.314439,2026-05-20,Not Available
MedPlus Pharmacy 107,ORS,6,28.562953,77.199943,2026-06-16,Not Available
Wellness Pharmacy 72,Amoxicillin,4,28.634465,77.220973,2026-05-19,Not Available
Wellness Pharmacy 57,Cetirizine,54,28.591661,77.095781,2026-05-13,Available
Apollo Pharmacy 45,Cetirizine,5,28.481034,77.283928,2026-05-17,Not Available
HealthCare Pharmacy 11,Omeprazole,7,28.475869,77.196885,2026-06-13,Available
MediStore Pharmacy 8,Amoxicillin,50,28.680652,77.224187,2026-05-26,Available
Apollo Pharmacy 110,Paracetamol,8,28.697438,77.358119,2026-05-11,Available
LifePharm Pharmacy 88,Omeprazole,144,28.576358,77.296652,2026-05-14,Available
HealthCare Pharmacy 87,Omeprazole,25,28.493946,77.179595,2026-05-21,Available
Apollo Pharmacy 49,Omeprazole,144,28.731189,77.213443,2026-06-17,Available
MedPlus Pharmacy 117,Insulin,34,28.641296,77.103174,2026-06-02,Available
MediStore Pharmacy 96,Omeprazole,0,28.510359,77.357194,2026-06-11,Not Available
CarePlus Pharmacy 104,Cetirizine,2,28.666739,77.092802,2026-05-18,Not Available
PharmaHub Pharmacy 101,Amoxicillin,1,28.61031,77.149545,2026-05-27,Not Available
HealthCare Pharmacy 105,Amoxicillin,50,28.639826,77.216502,2026-06-02,Available
MediStore Pharmacy 96,Omeprazole,3,28.510359,77.357194,2026-05-20,Not Available
PharmaHub Pharmacy 48,Amoxicillin,6,28.76179,77.238517,2026-05-14,Not Available
CarePlus Pharmacy 33,Cetirizine,3,28.622005,77.15897,2026-06-03,Not Available
HealthCare Pharmacy 36,Azithromycin,1,28.470193,77.19399,2026-05-29,Not Available
CarePlus Pharmacy 44,Azithromycin,107,28.540538,77.131676,2026-05-16,Available
LifePharm Pharmacy 98,Azithromycin,5,28.751441,77.28194,2026-06-13,Not Available
MediStore Pharmacy 15,ORS,25,28.599843,77.273845,2026-06-09,Available
CityMed Pharmacy 18,Insulin,7,28.577454,77.299459,2026-05-29,Not Available
CityMed Pharmacy 75,Amoxicillin,60,28.679985,77.277456,2026-06-24,Available
GreenCross Pharmacy 37,Paracetamol,0,28.518139,77.331282,2026-05-13,Not Available
GreenCross Pharmacy 35,Azithromycin,59,28.754055,77.089455,2026-05-24,Available
Apollo Pharmacy 110,Metformin,48,28.697438,77.358119,2026-06-24,Available
HealthCare Pharmacy 28,ORS,77,28.548349,77.358906,2026-06-21,Available
MediStore Pharmacy 83,Metformin,59,28.548698,77.210974,2026-05-24,Available
CarePlus Pharmacy 111,Azithromycin,43,28.708517,77.339901,2026-06-14,Available
LifePharm Pharmacy 55,ORS,4,28.695275,77.344636,2026-05-11,Not Available
HealthCare Pharmacy 32,Azithromycin,2,28.607739,77.293636,2026-06-06,Not Available
Apollo Pharmacy 65,Amoxicillin,3,28.497956,77.215772,2026-05-28,Not Available
Wellness Pharmacy 57,ORS,2,28.591661,77.095781,2026-06-06,Not Available
GreenCross Pharmacy 92,Omeprazole,40,28.64829,77.221963,2026-05-13,Available
CarePlus Pharmacy 111,ORS,67,28.708517,77.339901,2026-06-11,Available
Apollo Pharmacy 110,Omeprazole,3,28.697438,77.358119,2026-05-29,Not Available
GreenCross Pharmacy 102,Omeprazole,2,28.743511,77.227523,2026-06-08,Not Available
CarePlus Pharmacy 90,Amoxicillin,31,28.756086,77.162644,2026-06-10,Available
HealthCare Pharmacy 91,Paracetamol,3,28.621816,77.245524,2026-06-09,Not Available
CarePlus Pharmacy 100,Paracetamol,47,28.648138,77.276082,2026-06-18,Available
LifePharm Pharmacy 2,Metformin,2,28.486499,77.139335,2026-05-12,Not Available
HealthCare Pharmacy 26,Amoxicillin,1,28.683146,77.093494,2026-05-14,Not Available
GreenCross Pharmacy 20,Azithromycin,7,28.503712,77.171961,2026-05-13,Not Available
GreenCross Pharmacy 58,Insulin,7,28.514738,77.314439,2026-05-30,Not Available
LifePharm Pharmacy 74,Amoxicillin,148,28.718429,77.10539,2026-06-12,Available
PharmaHub Pharmacy 53,Amoxicillin,93,28.49824,77.34253,2026-05-21,Available
HealthCare Pharmacy 21,ORS,3,28.555536,77.252486,2026-06-16,Not Available
Apollo Pharmacy 41,Metformin,1,28.53185,77.319369,2026-06-10,Not Available
CarePlus Pharmacy 81,Insulin,112,28.635471,77.152319,2026-06-06,Available
PharmaHub Pharmacy 95,ORS,32,28.739193,77.108348,2026-05-11,Available
GreenCross Pharmacy 86,Metformin,0,28.51402,77.084154,2026-06-12,Not Available
MedPlus Pharmacy 107,Omeprazole,1,28.562953,77.199943,2026-06-02,Not Available
CityMed Pharmacy 75,Metformin,0,28.679985,77.277456,2026-05-27,Not Available
CarePlus Pharmacy 100,Amoxicillin,0,28.648138,77.276082,2026-06-09,Not Available
Apollo Pharmacy 68,Paracetamol,2,28.51802,77.256456,2026-06-19,Not Available
MediStore Pharmacy 22,Metformin,0,28.540098,77.08451,2026-05-17,Not Available
CarePlus Pharmacy 118,Azithromycin,123,28.756579,77.265092,2026-05-19,Available
GreenCross Pharmacy 85,ORS,4,28.641493,77.348873,2026-06-19,Not Available
Apollo Pharmacy 68,Insulin,0,28.51802,77.256456,2026-05-15,Not Available
CarePlus Pharmacy 78,Metformin,3,28.478945,77.288496,2026-06-04,Not Available
CarePlus Pharmacy 81,Azithromycin,3,28.635471,77.152319,2026-06-07,Not Available
LifePharm Pharmacy 74,Azithromycin,5,28.718429,77.10539,2026-06-24,Not Available
MediStore Pharmacy 15,ORS,3,28.599843,77.273845,2026-05-20,Not Available
CityMed Pharmacy 112,Azithromycin,0,28.752314,77.102425,2026-05-29,Not Available
CityMed Pharmacy 103,Cetirizine,30,28.566622,77.114447,2026-05-15,Available
CarePlus Pharmacy 39,Azithromycin,120,28.70915,77.06242,2026-05-20,Available
CarePlus Pharmacy 90,Insulin,119,28.756086,77.162644,2026-05-29,Available
GreenCross Pharmacy 37,Omeprazole,135,28.518139,77.331282,2026-06-06,Available
GreenCross Pharmacy 85,Cetirizine,15,28.641493,77.348873,2026-06-09,Available
CarePlus Pharmacy 39,Omeprazole,4,28.70915,77.06242,2026-05-20,Not Available
CarePlus Pharmacy 106,Paracetamol,2,28.755558,77.305757,2026-05-24,Not Available
LifePharm Pharmacy 60,Metformin,1,28.560765,77.16319,2026-06-04,Not Available
MediStore Pharmacy 34,Cetirizine,130,28.559417,77.227138,2026-06-13,Available
HealthCare Pharmacy 115,Metformin,2,28.583357,77.31602,2026-06-14,Not Available
HealthCare Pharmacy 119,Omeprazole,57,28.72121,77.16019,2026-06-18,Available
HealthCare Pharmacy 26,Amoxicillin,126,28.683146,77.093494,2026-05-27,Available
LifePharm Pharmacy 16,Amoxicillin,5,28.757288,77.108823,2026-06-20,Not Available
GreenCross Pharmacy 58,Cetirizine,135,28.514738,77.314439,2026-06-17,Available
MedPlus Pharmacy 70,Amoxicillin,71,28.682779,77.30565,2026-05-26,Available
HealthCare Pharmacy 76,ORS,3,28.642231,77.136801,2026-05-24,Not Available
MediStore Pharmacy 9,Insulin,3,28.583379,77.26234,2026-05-21,Not Available
HealthCare Pharmacy 43,Amoxicillin,1,28.729616,77.346508,2026-06-21,Not Available
CarePlus Pharmacy 104,ORS,120,28.666739,77.092802,2026-06-02,Available
HealthCare Pharmacy 26,Metformin,142,28.683146,77.093494,2026-06-21,Available
GreenCross Pharmacy 120,Amoxicillin,128,28.507126,77.264618,2026-05-15,Available
HealthCare Pharmacy 91,Metformin,4,28.621816,77.245524,2026-05-12,Not Available
GreenCross Pharmacy 25,Insulin,13,28.693435,77.136543,2026-06-03,Available
GreenCross Pharmacy 37,Paracetamol,4,28.518139,77.331282,2026-06-03,Not Available
GreenCross Pharmacy 25,Paracetamol,131,28.693435,77.136543,2026-05-20,Available
CarePlus Pharmacy 33,Cetirizine,28,28.622005,77.15897,2026-05-30,Available
HealthCare Pharmacy 11,Insulin,57,28.475869,77.196885,2026-06-08,Available
CarePlus Pharmacy 106,Cetirizine,15,28.755558,77.305757,2026-05-24,Available
LifePharm Pharmacy 113,Paracetamol,3,28.741835,77.068541,2026-05-18,Not Available
MedPlus Pharmacy 116,Azithromycin,130,28.664807,77.254629,2026-05-15,Available
HealthCare Pharmacy 91,Omeprazole,112,28.621816,77.245524,2026-06-03,Available
Wellness Pharmacy 99,Amoxicillin,1,28.540591,77.291614,2026-06-17,Not Available
CarePlus Pharmacy 39,Omeprazole,1,28.70915,77.06242,2026-06-10,Not Available
Apollo Pharmacy 45,ORS,2,28.481034,77.283928,2026-06-06,Not Available
MedPlus Pharmacy 5,ORS,75,28.682267,77.135655,2026-06-09,Available
GreenCross Pharmacy 58,ORS,2,28.514738,77.314439,2026-05-27,Not Available
LifePharm Pharmacy 60,Paracetamol,4,28.560765,77.16319,2026-05-21,Available
MediStore Pharmacy 7,Metformin,83,28.761821,77.315157,2026-06-02,Available
HealthCare Pharmacy 91,ORS,77,28.621816,77.245524,2026-05-29,Available
MedPlus Pharmacy 70,Azithromycin,3,28.682779,77.30565,2026-06-07,Not Available
MediStore Pharmacy 9,Cetirizine,5,28.583379,77.26234,2026-06-18,Not Available
CarePlus Pharmacy 44,Insulin,6,28.540538,77.131676,2026-05-19,Not Available
GreenCross Pharmacy 52,Insulin,6,28.464001,77.276562,2026-06-01,Not Available
CityMed Pharmacy 112,Azithromycin,5,28.752314,77.102425,2026-06-15,Not Available
Apollo Pharmacy 41,Insulin,2,28.53185,77.319369,2026-05-27,Not Available
CarePlus Pharmacy 3,Azithromycin,6,28.65087,77.175574,2026-05-25,Not Available
MediStore Pharmacy 7,Insulin,62,28.761821,77.315157,2026-06-19,Available
Wellness Pharmacy 57,ORS,56,28.591661,77.095781,2026-06-08,Available
Apollo Pharmacy 110,Omeprazole,2,28.697438,77.358119,2026-05-17,Not Available
Wellness Pharmacy 57,Azithromycin,83,28.591661,77.095781,2026-05-13,Available
GreenCross Pharmacy 29,Metformin,53,28.650481,77.230059,2026-06-07,Available
GreenCross Pharmacy 37,Azithromycin,0,28.518139,77.331282,2026-06-19,Not Available
LifePharm Pharmacy 97,Paracetamol,4,28.465525,77.311288,2026-06-14,Not Available
GreenCross Pharmacy 102,Paracetamol,6,28.743511,77.227523,2026-06-22,Not Available
GreenCross Pharmacy 120,Amoxicillin,6,28.507126,77.264618,2026-05-23,Available
CarePlus Pharmacy 78,Paracetamol,6,28.478945,77.288496,2026-06-01,Available
CityMed Pharmacy 50,ORS,6,28.737165,77.205432,2026-06-03,Not Available
HealthCare Pharmacy 43,ORS,22,28.729616,77.346508,2026-06-06,Available
LifePharm Pharmacy 113,Omeprazole,4,28.741835,77.068541,2026-05-24,Not Available
Apollo Pharmacy 45,Amoxicillin,112,28.481034,77.283928,2026-05-18,Available
HealthCare Pharmacy 87,ORS,5,28.493946,77.179595,2026-05-12,Not Available
HealthCare Pharmacy 87,Omeprazole,5,28.493946,77.179595,2026-06-08,Available
HealthCare Pharmacy 17,Metformin,5,28.541302,77.213686,2026-06-16,Not Available
Apollo Pharmacy 49,Paracetamol,6,28.731189,77.213443,2026-06-09,Not Available
CityMed Pharmacy 75,Omeprazole,35,28.679985,77.277456,2026-06-02,Available
CarePlus Pharmacy 104,Omeprazole,138,28.666739,77.092802,2026-05-29,Available
PharmaHub Pharmacy 53,Insulin,49,28.49824,77.34253,2026-06-23,Available
Wellness Pharmacy 14,Paracetamol,1,28.614214,77.309501,2026-06-22,Not Available
PharmaHub Pharmacy 95,Cetirizine,69,28.739193,77.108348,2026-05-21,Available
MedPlus Pharmacy 59,ORS,1,28.601178,77.163788,2026-05-13,Not Available
Wellness Pharmacy 72,Azithromycin,67,28.634465,77.220973,2026-06-07,Available
LifePharm Pharmacy 88,Cetirizine,146,28.576358,77.296652,2026-06-12,Available
Apollo Pharmacy 63,Paracetamol,6,28.70171,77.092457,2026-05-22,Not Available
CityMed Pharmacy 112,Paracetamol,5,28.752314,77.102425,2026-06-04,Not Available
MedPlus Pharmacy 70,ORS,64,28.682779,77.30565,2026-05-18,Available
CityMed Pharmacy 50,ORS,84,28.737165,77.205432,2026-05-26,Available
GreenCross Pharmacy 13,Cetirizine,2,28.54305,77.332929,2026-05-22,Not Available
Apollo Pharmacy 45,Paracetamol,3,28.481034,77.283928,2026-06-10,Not Available
HealthCare Pharmacy 27,Omeprazole,115,28.698038,77.358164,2026-06-15,Available
Apollo Pharmacy 45,Azithromycin,137,28.481034,77.283928,2026-05-22,Available
CityMed Pharmacy 103,Amoxicillin,25,28.566622,77.114447,2026-05-13,Available
LifePharm Pharmacy 97,Paracetamol,4,28.465525,77.311288,2026-06-08,Not Available
MedPlus Pharmacy 62,Amoxicillin,5,28.675065,77.237786,2026-06-04,Not Available
GreenCross Pharmacy 35,Amoxicillin,24,28.754055,77.089455,2026-06-22,Available
GreenCross Pharmacy 92,ORS,1,28.64829,77.221963,2026-06-22,Not Available
MediStore Pharmacy 22,ORS,45,28.540098,77.08451,2026-05-31,Available
Wellness Pharmacy 51,Metformin,103,28.706759,77.172209,2026-05-14,Available
Wellness Pharmacy 30,Paracetamol,3,28.540586,77.26005,2026-06-18,Not Available
CarePlus Pharmacy 78,Omeprazole,5,28.478945,77.288496,2026-05-24,Not Available
CityMed Pharmacy 103,Amoxicillin,83,28.566622,77.114447,2026-05-24,Available
Apollo Pharmacy 63,Metformin,64,28.70171,77.092457,2026-06-18,Available
HealthCare Pharmacy 43,ORS,7,28.729616,77.346508,2026-05-29,Not Available
CarePlus Pharmacy 47,Insulin,4,28.704587,77.13567,2026-05-14,Not Available
HealthCare Pharmacy 82,Metformin,132,28.505719,77.123681,2026-06-01,Available
MediStore Pharmacy 1,Paracetamol,2,28.675605,77.124431,2026-05-23,Not Available
CarePlus Pharmacy 78,Paracetamol,5,28.478945,77.288496,2026-05-18,Not Available
CarePlus Pharmacy 3,Paracetamol,64,28.65087,77.175574,2026-05-23,Available
Apollo Pharmacy 65,Metformin,60,28.497956,77.215772,2026-06-10,Available
MediStore Pharmacy 15,Amoxicillin,5,28.599843,77.273845,2026-05-22,Not Available
HealthCare Pharmacy 87,Azithromycin,146,28.493946,77.179595,2026-05-27,Available
HealthCare Pharmacy 87,Paracetamol,49,28.493946,77.179595,2026-06-09,Available
GreenCross Pharmacy 92,ORS,7,28.64829,77.221963,2026-06-19,Not Available
HealthCare Pharmacy 43,Azithromycin,19,28.729616,77.346508,2026-06-15,Available
LifePharm Pharmacy 93,Paracetamol,0,28.588119,77.176909,2026-06-05,Not Available
LifePharm Pharmacy 97,Azithromycin,1,28.465525,77.311288,2026-05-25,Not Available
Wellness Pharmacy 67,ORS,5,28.690297,77.31233,2026-05-24,Not Available
LifePharm Pharmacy 93,Amoxicillin,92,28.588119,77.176909,2026-06-03,Available
MedPlus Pharmacy 19,Azithromycin,7,28.740931,77.230788,2026-05-13,Not Available
CarePlus Pharmacy 3,Paracetamol,3,28.65087,77.175574,2026-05-30,Not Available
Apollo Pharmacy 63,Omeprazole,32,28.70171,77.092457,2026-05-28,Available
GreenCross Pharmacy 10,Metformin,7,28.716551,77.100997,2026-06-04,Not Available
MediStore Pharmacy 9,Azithromycin,93,28.583379,77.26234,2026-05-31,Available
CarePlus Pharmacy 47,Paracetamol,72,28.704587,77.13567,2026-05-20,Available
MediStore Pharmacy 31,ORS,4,28.597865,77.237036,2026-06-17,Not Available
Wellness Pharmacy 30,Insulin,4,28.540586,77.26005,2026-06-16,Not Available
GreenCross Pharmacy 29,Insulin,54,28.650481,77.230059,2026-06-07,Available
MedPlus Pharmacy 5,Omeprazole,2,28.682267,77.135655,2026-05-16,Not Available
GreenCross Pharmacy 52,Insulin,0,28.464001,77.276562,2026-06-23,Not Available
GreenCross Pharmacy 102,Paracetamol,60,28.743511,77.227523,2026-05-14,Available
Apollo Pharmacy 40,Metformin,5,28.727908,77.186643,2026-06-03,Not Available
MediStore Pharmacy 80,Metformin,1,28.679221,77.168768,2026-05-11,Not Available
LifePharm Pharmacy 74,Paracetamol,7,28.718429,77.10539,2026-06-11,Not Available
CarePlus Pharmacy 104,Azithromycin,123,28.666739,77.092802,2026-05-26,Available
CarePlus Pharmacy 104,ORS,0,28.666739,77.092802,2026-05-25,Not Available
LifePharm Pharmacy 4,Paracetamol,142,28.540339,77.178118,2026-06-07,Available
CarePlus Pharmacy 78,Cetirizine,6,28.478945,77.288496,2026-06-07,Not Available
LifePharm Pharmacy 74,Amoxicillin,24,28.718429,77.10539,2026-06-01,Available
GreenCross Pharmacy 35,Insulin,82,28.754055,77.089455,2026-05-15,Available
HealthCare Pharmacy 89,Azithromycin,30,28.473064,77.236893,2026-05-13,Available
CityMed Pharmacy 46,Cetirizine,27,28.57622,77.25998,2026-06-12,Available
MediStore Pharmacy 9,Cetirizine,3,28.583379,77.26234,2026-06-11,Not Available
CityMed Pharmacy 50,Azithromycin,45,28.737165,77.205432,2026-06-13,Available
LifePharm Pharmacy 98,ORS,3,28.751441,77.28194,2026-05-14,Not Available
CarePlus Pharmacy 100,Cetirizine,110,28.648138,77.276082,2026-06-02,Available
GreenCross Pharmacy 77,Paracetamol,2,28.646503,77.122726,2026-05-28,Not Available
CityMed Pharmacy 50,ORS,123,28.737165,77.205432,2026-06-03,Available
LifePharm Pharmacy 2,Azithromycin,6,28.486499,77.139335,2026-05-28,Not Available
HealthCare Pharmacy 26,Metformin,25,28.683146,77.093494,2026-06-23,Available
CityMed Pharmacy 75,Metformin,44,28.679985,77.277456,2026-05-20,Available
Apollo Pharmacy 49,Amoxicillin,41,28.731189,77.213443,2026-06-09,Available
LifePharm Pharmacy 54,Paracetamol,4,28.633757,77.167232,2026-05-21,Not Available
LifePharm Pharmacy 97,Amoxicillin,0,28.465525,77.311288,2026-05-11,Not Available
Apollo Pharmacy 45,Paracetamol,7,28.481034,77.283928,2026-06-07,Not Available
LifePharm Pharmacy 97,ORS,6,28.465525,77.311288,2026-06-03,Not Available
MedPlus Pharmacy 116,Amoxicillin,17,28.664807,77.254629,2026-06-05,Available
MediStore Pharmacy 83,ORS,6,28.548698,77.210974,2026-06-17,Not Available
LifePharm Pharmacy 60,Paracetamol,52,28.560765,77.16319,2026-05-19,Available
HealthCare Pharmacy 91,Omeprazole,1,28.621816,77.245524,2026-06-11,Available
PharmaHub Pharmacy 95,Omeprazole,21,28.739193,77.108348,2026-05-31,Available
MediStore Pharmacy 22,Cetirizine,7,28.540098,77.08451,2026-05-29,Not Available
Apollo Pharmacy 40,Azithromycin,128,28.727908,77.186643,2026-05-17,Available
GreenCross Pharmacy 10,Insulin,6,28.716551,77.100997,2026-06-24,Not Available
HealthCare Pharmacy 115,Cetirizine,5,28.583357,77.31602,2026-05-29,Not Available
LifePharm Pharmacy 74,Amoxicillin,135,28.718429,77.10539,2026-05-28,Available
HealthCare Pharmacy 23,Omeprazole,68,28.617052,77.142958,2026-06-23,Available
Apollo Pharmacy 49,Cetirizine,7,28.731189,77.213443,2026-05-25,Not Available
GreenCross Pharmacy 25,Amoxicillin,4,28.693435,77.136543,2026-06-19,Not Available
PharmaHub Pharmacy 48,Paracetamol,72,28.76179,77.238517,2026-05-23,Available
MediStore Pharmacy 83,Azithromycin,1,28.548698,77.210974,2026-05-29,Not Available
GreenCross Pharmacy 37,Cetirizine,4,28.518139,77.331282,2026-06-22,Not Available
Wellness Pharmacy 14,Amoxicillin,4,28.614214,77.309501,2026-06-17,Not Available
Wellness Pharmacy 24,Omeprazole,2,28.613086,77.162741,2026-06-23,Not Available
